,status_id,screen_name_x,account.type,class_type
12884,1224965885141618688,bot#13,bot,gpt2
12885,1194099785155956738,bot#12,bot,rnn
12886,1100590528595320834,human#4,human,human
12887,1222427737861828609,bot#4,bot,gpt2
12888,1081615354751639552,human#4,human,human
12889,1655297067533606913,human#5,human,human
12890,1145449218858864640,bot#12,bot,rnn
12891,1210351494626721792,bot#4,bot,gpt2
12892,1230200961668304896,human#7,human,human
12893,1216767284095651842,human#6,human,human
12894,1204058273172856832,human#12,human,human
12895,1202597996636053507,bot#4,bot,gpt2
12896,946555003753377792,human#4,human,human
12897,1157148545025077249,bot#22,bot,gpt2
12898,1083157262833577984,human#4,human,human
12899,881714046445248512,human#4,human,human
12900,1062571996750344192,human#4,human,human
12901,705831603344437248,bot#16,bot,rnn
12902,1172145121128669185,bot#12,bot,rnn
12903,1227369952740507648,bot#4,bot,gpt2
12904,1276280787990528000,human#4,human,human
12905,859586309500932097,human#4,human,human
12906,1223697529952460800,bot#14,bot,gpt2
12907,1171904501667835905,bot#14,bot,gpt2
12908,1223724680470618113,human#4,human,human
12909,1161515077884928001,bot#12,bot,rnn
12910,1137809885553254400,human#4,human,human
12911,1222596238047997952,human#10,human,human
12912,1379473526638456838,bot#1,bot,gpt3
12913,1149737475314614272,bot#12,bot,rnn
12914,1203851127189594113,human#12,human,human
12915,1226165310354423808,human#3,human,human
12916,1610723156293033989,human#1,human,human
12917,1230139075711000576,human#11,human,human
12918,1217002995814002688,human#7,human,human
12919,1140297130155761664,human#11,human,human
12920,1603280858588188672,human#1,human,human
12921,1219530068688605184,bot#14,bot,gpt2
12922,1074974429677944833,human#4,human,human
12923,1285287597493886977,bot#1,bot,gpt3
12924,745719305128521728,human#8,human,human
12925,1218960732059910144,human#10,human,human
12926,1227379927806291970,human#9,human,human
12927,1206333146418970624,bot#10,bot,others
12928,1229611859365580800,bot#4,bot,gpt2
12929,867440016577798144,human#4,human,human
12930,1212086050987724800,bot#10,bot,others
12931,1575631192061190144,human#17,human,human
12932,1211014061166616578,bot#4,bot,gpt2
12933,1592642173987495937,human#17,human,human
12934,1218639318299877377,bot#4,bot,gpt2
12935,1053410954510094337,human#3,human,human
12936,1212504755030740999,human#7,human,human
12937,1223196555341180929,bot#18,bot,gpt2
12938,1222028267865223170,human#12,human,human
12939,947709123184926720,bot#11,bot,others
12940,1207664706837733376,human#12,human,human
12941,1590452611995824130,human#17,human,human
12942,1224074782343172096,human#4,human,human
12943,1281250566199541761,human#12,human,human
12944,1617257938728386565,human#1,human,human
12945,1194236399970668544,bot#4,bot,gpt2
12946,1143485459147792384,bot#11,bot,others
12947,1253472446377873409,human#12,human,human
12948,1170939926818410497,bot#10,bot,others
12949,1062907144754802689,bot#11,bot,others
12950,1128658580771463171,bot#12,bot,rnn
12951,1177047639059324929,bot#4,bot,gpt2
12952,707947605599391744,bot#16,bot,rnn
12953,1224437403059752961,bot#9,bot,gpt2
12954,1176886361476911104,bot#12,bot,rnn
12955,1221141470280732672,human#7,human,human
12956,1205665998881218560,bot#12,bot,rnn
12957,1266416139476893701,human#9,human,human
12958,1193705652583124997,bot#2,bot,gpt2
12959,842079677615239168,human#8,human,human
12960,1165534957780926465,human#4,human,human
12961,1632275855404670976,bot#8,bot,gpt3
12962,1199087801687429120,human#10,human,human
12963,1215332834581327872,bot#4,bot,gpt2
12964,1116715246159220739,human#10,human,human
12965,1219696198757449730,bot#10,bot,others
12966,1187741941301207048,human#10,human,human
12967,1346523904257482755,bot#1,bot,gpt3
12968,1230317880777961472,human#7,human,human
12969,1602133216001159168,human#1,human,human
12970,1183926968493858816,bot#4,bot,gpt2
12971,1208224663115042816,human#12,human,human
12972,1202612489135042561,human#13,human,human
12973,1230582931334156288,bot#10,bot,others
12974,1228059170114420737,human#6,human,human
12975,942424292691546114,bot#11,bot,others
12976,932941810611118081,bot#11,bot,others
12977,1115883191045427202,bot#11,bot,others
12978,945685782152364032,bot#11,bot,others
12979,1202044852386451459,bot#2,bot,gpt2
12980,1611392525503266816,human#1,human,human
12981,896132274931892224,human#4,human,human
12982,1194035922066714625,human#12,human,human
12983,1214393430459052033,human#7,human,human
12984,1087395647571910656,human#10,human,human
12985,1200224270993022976,bot#17,bot,gpt2
12986,1129113231094452224,human#4,human,human
12987,1221682431356362752,human#7,human,human
12988,1488709504271192068,human#17,human,human
12989,1615981873003462656,human#1,human,human
12990,1622683215210184704,human#1,human,human
12991,1207541056343920640,human#7,human,human
12992,932821020959846400,bot#11,bot,others
12993,1624788422542999553,human#1,human,human
12994,1653646701994078210,bot#23,bot,chatgpt
12995,1374779678892957697,bot#1,bot,gpt3
12996,1251539139612172288,bot#1,bot,gpt3
12997,948011100980649984,bot#11,bot,others
12998,1125215896304119809,bot#12,bot,rnn
12999,1187406899005800451,bot#4,bot,gpt2
13000,1064215173391560705,human#10,human,human
13001,1198122254732685312,bot#4,bot,gpt2
13002,1196020177197907968,bot#10,bot,others
13003,1616965993330262017,human#1,human,human
13004,808058581807415297,human#4,human,human
13005,1220686650864390145,human#12,human,human
13006,1366269754072162305,bot#24,bot,gpt3
13007,1152216086756151301,human#9,human,human
13008,1106024208159596544,human#10,human,human
13009,1217278713500459009,human#12,human,human
13010,1243210110802984961,human#7,human,human
13011,1437527332693155840,bot#24,bot,gpt3
13012,832611580131102721,bot#6,bot,rnn
13013,1617392230037086217,human#1,human,human
13014,1576363522132353024,human#17,human,human
13015,933998773818114049,bot#11,bot,others
13016,1183137552955404288,bot#12,bot,rnn
13017,1357400145831202816,bot#24,bot,gpt3
13018,1182442976120717312,bot#12,bot,rnn
13019,1194389441957117955,bot#10,bot,others
13020,1198459382536835072,bot#17,bot,gpt2
13021,1631727696081473536,human#17,human,human
13022,1065474315112472576,human#10,human,human
13023,1640307782531334145,bot#8,bot,gpt3
13024,935750326002573312,bot#11,bot,others
13025,1211680942726811649,human#13,human,human
13026,1196097664229621761,bot#4,bot,gpt2
13027,1091359915833061377,human#10,human,human
13028,1620520655484493829,bot#8,bot,gpt3
13029,1202452570515468288,bot#10,bot,others
13030,1180159675880198144,human#10,human,human
13031,1220556907204747264,bot#13,bot,gpt2
13032,1223496283878383617,human#7,human,human
13033,1217926788732448771,bot#12,bot,rnn
13034,1158513639545950208,human#4,human,human
13035,1185750386772066304,human#15,human,human
13036,1175980390932074496,bot#12,bot,rnn
13037,933938379112071168,bot#11,bot,others
13038,1222429173643468802,bot#14,bot,gpt2
13039,1021765043736666112,human#10,human,human
13040,1209096350895243264,bot#10,bot,others
13041,1198991230849273856,bot#4,bot,gpt2
13042,1578462439695593472,human#17,human,human
13043,1225385938286628864,bot#12,bot,rnn
13044,979583229731614720,human#8,human,human
13045,1180984258879340545,human#10,human,human
13046,1202992596869668866,bot#4,bot,gpt2
13047,1099715160644571137,human#10,human,human
13048,1252260074782887941,human#12,human,human
13049,1217289752325414912,human#10,human,human
13050,1160186322880888837,bot#12,bot,rnn
13051,1188573370364747776,bot#12,bot,rnn
13052,1216426942733389825,human#12,human,human
13053,1157718197887520768,human#9,human,human
13054,998634912981966848,human#4,human,human
13055,1225978367087788033,human#7,human,human
13056,1277736054817280001,human#9,human,human
13057,1168325416039456768,bot#2,bot,gpt2
13058,1214547265693437952,bot#10,bot,others
13059,951061212464168961,bot#11,bot,others
13060,1618917619175948288,human#16,human,human
13061,1428384497733672967,bot#24,bot,gpt3
13062,1611116275098345473,human#1,human,human
13063,1181847767984959488,bot#4,bot,gpt2
13064,1251242701024083969,bot#1,bot,gpt3
13065,1187170843085795328,bot#2,bot,gpt2
13066,1228461234657337346,human#7,human,human
13067,1243193559131607040,bot#1,bot,gpt3
13068,1606617793322942465,bot#8,bot,gpt3
13069,1229551220248936451,human#12,human,human
13070,1102041699390390272,human#10,human,human
13071,1176473859362578433,bot#4,bot,gpt2
13072,1544374428351418369,human#17,human,human
13073,1622681312594169868,human#1,human,human
13074,1420573705017696259,bot#24,bot,gpt3
13075,1279685869549481984,human#4,human,human
13076,1230581752856363008,human#7,human,human
13077,1157907210346758146,human#4,human,human
13078,1369007788626567170,bot#24,bot,gpt3
13079,1101528723679961089,human#10,human,human
13080,1653983561849122816,bot#23,bot,chatgpt
13081,1655271883456094211,human#5,human,human
13082,1109550084687949824,human#10,human,human
13083,922426111920885760,human#4,human,human
13084,1184529472344805378,bot#10,bot,others
13085,1194685106683699200,bot#4,bot,gpt2
13086,1654729620678397953,bot#23,bot,chatgpt
13087,1139905530363707392,human#10,human,human
13088,1109864656858824704,human#10,human,human
13089,1229605989755826176,bot#3,bot,gpt2
13090,1557797754314731521,human#17,human,human
13091,1093360262827040768,human#4,human,human
13092,1183209457120989184,human#10,human,human
13093,1221793510518665216,bot#3,bot,gpt2
13094,1654012993758195713,human#5,human,human
13095,1136691513210036224,bot#12,bot,rnn
13096,1205816993372237825,bot#12,bot,rnn
13097,1108543516227985408,human#4,human,human
13098,933274012762849281,bot#11,bot,others
13099,1193800779628302336,bot#4,bot,gpt2
13100,1226249345990832128,bot#9,bot,gpt2
13101,1215970960089780224,bot#4,bot,gpt2
13102,1217929523993415680,bot#14,bot,gpt2
13103,1196439667878416386,bot#4,bot,gpt2
13104,1183231133363752960,bot#4,bot,gpt2
13105,1226959019593674753,bot#14,bot,gpt2
13106,1175044223680180225,bot#12,bot,rnn
13107,1205563068287090688,bot#10,bot,others
13108,1131932517471096832,human#10,human,human
13109,1222929414515650560,human#7,human,human
13110,950487434428477440,bot#11,bot,others
13111,1079165198248726528,bot#7,bot,rnn
13112,1175018002879844354,bot#4,bot,gpt2
13113,1656944808349536256,bot#23,bot,chatgpt
13114,930918478109753344,bot#11,bot,others
13115,1218291942041124864,bot#10,bot,others
13116,908340998400614400,human#4,human,human
13117,1176523974978592768,bot#12,bot,rnn
13118,1203879511072206853,human#10,human,human
13119,1207546743270699008,human#7,human,human
13120,1622071507668111361,human#1,human,human
13121,1218793675796307968,human#10,human,human
13122,1490972625719291906,human#17,human,human
13123,1198727115006513157,human#12,human,human
13124,1611895879539073025,human#1,human,human
13125,1179167898402582528,human#11,human,human
13126,1204215240486862848,human#10,human,human
13127,959401405055422464,human#4,human,human
13128,1193465606806179841,bot#12,bot,rnn
13129,1214434682063835138,human#7,human,human
13130,1198599435346796544,bot#12,bot,rnn
13131,796172822737461248,bot#16,bot,rnn
13132,1195976616553242625,bot#4,bot,gpt2
13133,940340562057560064,bot#11,bot,others
13134,854175856742346753,human#4,human,human
13135,1202965955027931136,bot#10,bot,others
13136,1151265073643642880,human#2,human,human
13137,1085664453796876288,human#4,human,human
13138,1607703763480989696,human#1,human,human
13139,1198746376420679680,human#12,human,human
13140,1121108833697296384,bot#12,bot,rnn
13141,1200894558696902656,bot#12,bot,rnn
13142,1205618398899474432,bot#4,bot,gpt2
13143,1144845237170216961,bot#12,bot,rnn
13144,1216906529049210885,bot#2,bot,gpt2
13145,1135996935515410432,bot#12,bot,rnn
13146,1223214345565483008,bot#13,bot,gpt2
13147,1064763864829444097,human#10,human,human
13148,1157106027533201409,bot#12,bot,rnn
13149,1121380625112428545,bot#12,bot,rnn
13150,1096195443829092352,human#4,human,human
13151,1655816631468142593,human#5,human,human
13152,1055137719280521216,human#10,human,human
13153,1222344928530968576,human#12,human,human
13154,786299936711188480,bot#16,bot,rnn
13155,996465711533973504,human#4,human,human
13156,1408136973349437443,bot#24,bot,gpt3
13157,1217974758723051520,human#7,human,human
13158,940642546417418240,bot#11,bot,others
13159,1610748069598924810,human#1,human,human
13160,1632900476961280001,bot#8,bot,gpt3
13161,1207115550393958401,bot#12,bot,rnn
13162,1621996622577016832,bot#8,bot,gpt3
13163,1212648761811521536,bot#4,bot,gpt2
13164,1193327488471973888,human#5,human,human
13165,1362094631656321027,bot#1,bot,gpt3
13166,1155978056013680640,bot#2,bot,gpt2
13167,727186362982653953,human#4,human,human
13168,1196081088260722688,human#12,human,human
13169,1400890781095890946,bot#24,bot,gpt3
13170,1169617542651887618,human#10,human,human
13171,1205048896239460352,bot#4,bot,gpt2
13172,1623203312559333376,human#1,human,human
13173,1186059495077662720,human#11,human,human
13174,1605579501609558018,human#1,human,human
13175,1125791607377121280,human#10,human,human
13176,1196532586853650434,human#12,human,human
13177,960956882985934849,human#4,human,human
13178,1223365200050577409,bot#4,bot,gpt2
13179,1209128639322656769,human#7,human,human
13180,872595801855463424,human#4,human,human
13181,1218295383769534466,human#5,human,human
13182,1605897537604521985,human#1,human,human
13183,875741779588517888,bot#20,bot,rnn
13184,1655141032453971968,human#5,human,human
13185,129297974781161472,human#14,human,human
13186,1598744500976775168,human#1,human,human
13187,939676181175058432,bot#11,bot,others
13188,1636264392974123010,bot#8,bot,gpt3
13189,1170484176472006662,bot#12,bot,rnn
13190,1227318183679479808,human#7,human,human
13191,1193634463399346176,bot#10,bot,others
13192,1655733459887747073,human#5,human,human
13193,1122256767608475648,human#4,human,human
13194,1189611945147584512,human#4,human,human
13195,1209319077900013570,human#10,human,human
13196,1186942842222055424,bot#14,bot,gpt2
13197,1190221695962869760,bot#4,bot,gpt2
13198,1576422143058845696,human#17,human,human
13199,932342201840889857,human#8,human,human
13200,1064591606416699404,human#4,human,human
13201,1210923357660700672,bot#4,bot,gpt2
13202,1068579814653612033,human#4,human,human
13203,1006410264210653184,human#10,human,human
13204,1186279469729714176,bot#4,bot,gpt2
13205,1594792533200363520,human#17,human,human
13206,1210621032073252864,bot#4,bot,gpt2
13207,1215815626096164864,bot#10,bot,others
13208,1251952315826921480,human#12,human,human
13209,1229652158943055874,bot#4,bot,gpt2
13210,1220885553438187520,bot#4,bot,gpt2
13211,1112784832101122048,human#4,human,human
13212,1219098600824655877,human#7,human,human
13213,1208250485712416770,human#7,human,human
13214,1223495886937845761,human#7,human,human
13215,1221871325775650817,bot#4,bot,gpt2
13216,1224174070347911168,human#7,human,human
13217,1217153324325040129,human#7,human,human
13218,1116811262589980672,human#10,human,human
13219,780581344594145280,bot#16,bot,rnn
13220,935931513102667776,bot#11,bot,others
13221,946319966810157057,bot#11,bot,others
13222,1150865267141910528,human#4,human,human
13223,1223252712223100928,bot#18,bot,gpt2
13224,1125789676197912576,bot#12,bot,rnn
13225,1207317586637021185,human#12,human,human
13226,719482135921496064,human#8,human,human
13227,1611896987107958784,human#1,human,human
13228,1175225002141970432,human#4,human,human
13229,1002794734669058048,human#11,human,human
13230,1178798523954761728,human#11,human,human
13231,1579567654020710401,human#17,human,human
13232,1169052481982042112,bot#10,bot,others
13233,1227318676463984642,bot#12,bot,rnn
13234,1219273552744132608,bot#4,bot,gpt2
13235,1187516406683713538,bot#12,bot,rnn
13236,1097210667281465344,human#10,human,human
13237,1419692088241889287,bot#1,bot,gpt3
